UNIQUE_ID,LATITUDE,LONGITUDE,SOUNDING_M,STATE_NAME,QUAD_NAME,GEN_LOC_NM,SPECFC_LOC,AREA_CODE,SAMP_DATE1,TO_SMP_DT2,DPTH_N_COR,DPTH_CODE,COR_GRB_CD,site,PCB_52_NGG,PCB101_NGG,PCB118_NGG,PCB128_NGG,PCB138_NGG,PCB153_NGG,PCB180_NGG,PCB206_NGG,PCB209_NGG,DDT_4_4_C,DDT_2_4_C,DDE_4_4_C,DDD_4_4_C,ENDRIN_C,ENDR_ALD_C,ALDRIN_C,DIELDRN_C,CLRDNE_T_C,MIREX_C,METHOXYCLC,BHC_A_C,BHC_B_C,BHC_D_C,LINDANE_C
US04438,43.066111111111105,-70.89222222222223,NA,NH,NA,CAPE ANN to 43.5N,700 m north of Birch Point in 4 m of water MLW,13,5/1981,NA,NA,Surface,Grab,700 m north of Birch Point in 4 m of water MLW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04439,43.05777777777777,-70.86055555555555,NA,NH,NA,CAPE ANN to 43.5N,Southeastern point of Weeks Point at mean mid-water,13,5/1981,NA,NA,Surface,Grab,Southeastern point of Weeks Point at mean mid-water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04440,43.059444444444445,-70.86027777777777,NA,NH,NA,CAPE ANN to 43.5N,400 m north of Weeks Point in 3 m of water at MLW,13,5/1981,NA,NA,Surface,Grab,400 m north of Weeks Point in 3 m of water at MLW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04441,43.12888888888889,-70.8536111111111,NA,NH,NA,CAPE ANN to 43.5N,On Little Bay off southern Cedar Pt. parking area at mean mid-water,13,5/1981,NA,NA,Surface,Grab,On Little Bay off southern Cedar Pt. parking area at mean mid-water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04442,43.0675,-70.84194444444444,NA,NH,NA,CAPE ANN to 43.5N,Nelson did not provide a description for this site,13,5/1981,NA,NA,Surface,Grab,Nelson did not provide a description for this site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04443,43.130833333333335,-70.85472222222222,NA,NH,NA,CAPE ANN to 43.5N,On the Bellamy River off northern Cedar Point parking area at mean mid-water center of flat,13,5/1981,NA,NA,Surface,Grab,On the Bellamy River off northern Cedar Point parking area at mean mid-water center of flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04444,43.132777777777775,-70.88944444444445,NA,NH,NA,CAPE ANN to 43.5N,200 m SE of mouth of Bunder Creek at mean mid-water,13,5/1981,NA,NA,Surface,Grab,200 m SE of mouth of Bunder Creek at mean mid-water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04445,43.04055555555556,-70.92666666666668,NA,NH,NA,CAPE ANN to 43.5N,100 m seaward of Chapmans Landing on eastern side of river at mean mid-water,13,5/1981,NA,NA,Surface,Grab,100 m seaward of Chapmans Landing on eastern side of river at mean mid-water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04446,43.073055555555555,-70.92694444444444,NA,NH,NA,CAPE ANN to 43.5N,On southern sidej of river 400 m east of tower in Lower Narrows at mean mid-water,13,5/1981,NA,NA,Surface,Grab,On southern sidej of river 400 m east of tower in Lower Narrows at mean mid-water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04447,43.07944444444445,-70.88916666666667,NA,NH,NA,CAPE ANN to 43.5N,Off Spurr Road at overhead power cables at mean mid-water,13,5/1981,NA,NA,Surface,Grab,Off Spurr Road at overhead power cables at mean mid-water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04448,43.17916666666667,-70.8561111111111,NA,NH,NA,CAPE ANN to 43.5N,Intertidal station on flat located in middle of Salmon Falls-Cocheco Rivers' confluence.  Station at mean mid-water,13,5/1981,NA,NA,Surface,Grab,Intertidal station on flat located in middle of Salmon Falls-Cocheco Rivers' confluence.  Station at mean mid-water,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04449,43.17916666666667,-70.8561111111111,NA,NH,NA,CAPE ANN to 43.5N,Three Rivers Point,13,5&6/1987,NA,NA,Unknown,Grab,Three Rivers Point,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04450,43.04833333333333,-70.73333333333333,NA,NH,NA,CAPE ANN to 43.5N,Witch Creek Rye,13,5&6/1987,NA,NA,Unknown,Grab,Witch Creek Rye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04451,43.053888888888885,-70.84527777777777,NA,NH,NA,CAPE ANN to 43.5N,Pierce Point,13,5&6/1987,NA,NA,Unknown,Unknown,Pierce Point,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04452,42.8875,-70.82138888888889,NA,NH,NA,CAPE ANN to 43.5N,Seabrook,13,5&6/1987,NA,NA,Unknown,Grab,Seabrook,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04453,43.1125,-70.86666666666666,NA,NH,NA,CAPE ANN to 43.5N,Upper Little Bay,13,9/1971,NA,NA,Surface,Grab,Upper Little Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04454,43.11347222222222,-70.86041666666667,NA,NH,NA,CAPE ANN to 43.5N,Upper Little Bay,13,9/1971,NA,NA,Surface,Grab,Upper Little Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04455,43.108333333333334,-70.86583333333333,NA,NH,NA,CAPE ANN to 43.5N,Upper Little Bay,13,9/1971,NA,NA,Surface,Grab,Upper Little Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04456,43.108333333333334,-70.8675,NA,NH,NA,CAPE ANN to 43.5N,Upper Little Bay,13,9/1971,NA,NA,Surface,Grab,Upper Little Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04457,43.10180555555556,-70.8675,NA,NH,NA,CAPE ANN to 43.5N,Upper Little Bay,13,9/1971,NA,NA,Surface,Grab,Upper Little Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04458,43.1,-70.8625,NA,NH,NA,CAPE ANN to 43.5N,Upper Little Bay,13,9/1971,NA,NA,Surface,Grab,Upper Little Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04459,43.095,-70.8625,NA,NH,NA,CAPE ANN to 43.5N,Upper Little Bay,13,9/1971,NA,NA,Surface,Grab,Upper Little Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04460,43.095,-70.86583333333333,NA,NH,NA,CAPE ANN to 43.5N,Upper Little Bay,13,9/1971,NA,NA,Surface,Grab,Upper Little Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04461,43.095,-70.8675,NA,NH,NA,CAPE ANN to 43.5N,Upper Little Bay,13,9/1971,NA,NA,Surface,Grab,Upper Little Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04462,43.05416666666667,-70.91333333333334,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Unknown,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04463,43.06,-70.91333333333334,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04464,NA,NA,NA,NH,NA,CAPE ANN to 43.5N,Lamprey River,13,9/1971,NA,NA,Surface,Grab,Lamprey River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04465,43.06458333333333,-70.915,NA,NH,NA,CAPE ANN to 43.5N,Lamprey River,13,9/1971,NA,NA,Surface,Grab,Lamprey River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04466,43.06666666666667,-70.89805555555556,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04467,43.06666666666667,-70.89805555555556,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04468,43.12083333333334,-70.84722222222221,NA,NH,NA,CAPE ANN to 43.5N,Lower Little Bay,13,9/1971,NA,NA,Surface,Grab,Lower Little Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04469,43.115833333333335,-70.83027777777778,NA,NH,NA,CAPE ANN to 43.5N,Lower Little Bay,13,9/1971,NA,NA,Surface,Grab,Lower Little Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04470,43.11666666666667,-70.84916666666666,NA,NH,NA,CAPE ANN to 43.5N,Lower Little Bay,13,9/1971,NA,NA,Surface,Grab,Lower Little Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04471,43.126666666666665,-70.84916666666666,NA,NH,NA,CAPE ANN to 43.5N,Lower Little Bay,13,9/1971,NA,NA,Surface,Grab,Lower Little Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04472,43.11333333333334,-70.8475,NA,NH,NA,CAPE ANN to 43.5N,Lower Little Bay,13,9/1971,NA,NA,Surface,Grab,Lower Little Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04473,43.12708333333333,-70.85416666666666,NA,NH,NA,CAPE ANN to 43.5N,Lower Little Bay,13,9/1971,NA,NA,Surface,Grab,Lower Little Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04474,43.06583333333333,-70.8525,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04475,43.07166666666667,-70.855,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04476,43.06666666666667,-70.86416666666666,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04477,43.135,-70.91083333333334,NA,NH,NA,CAPE ANN to 43.5N,Oyster River,13,9/1971,NA,NA,Surface,Grab,Oyster River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04478,43.13166666666667,-70.89833333333334,NA,NH,NA,CAPE ANN to 43.5N,Oyster River,13,9/1971,NA,NA,Surface,Grab,Oyster River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04479,43.12583333333333,-70.88333333333334,NA,NH,NA,CAPE ANN to 43.5N,Oyster River,13,9/1971,NA,NA,Surface,Grab,Oyster River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04480,43.1225,-70.875,NA,NH,NA,CAPE ANN to 43.5N,Oyster River,13,9/1971,NA,NA,Surface,Grab,Oyster River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04481,43.18958333333333,-70.83416666666666,NA,NH,NA,CAPE ANN to 43.5N,Salmon Falls River,13,9/1971,NA,NA,Surface,Grab,Salmon Falls River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04482,NA,NA,NA,NH,NA,CAPE ANN to 43.5N,Cocheco River,13,9/1971,NA,NA,Surface,Grab,Cocheco River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04483,43.1725,-70.83337499999999,NA,NH,NA,CAPE ANN to 43.5N,Piscataqua River,13,9/1971,NA,NA,Surface,Grab,Piscataqua River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04484,43.06625,-70.883375,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04485,43.064166666666665,-70.89,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04486,43.06458333333333,-70.90083333333334,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04487,43.06166666666666,-70.9075,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04488,43.05833333333333,-70.86375,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Depth,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04489,43.055416666666666,-70.85833333333333,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Depth,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04490,43.0575,-70.8575,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Depth,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04491,43.06083333333333,-70.85208333333333,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Depth,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04492,43.06625,-70.85,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Depth,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04493,43.065,-70.84583333333333,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Depth,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04494,43.06,-70.8425,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Depth,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04495,43.05708333333333,-70.84333333333333,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Depth,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04496,43.05416666666667,-70.85166666666666,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Depth,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04497,43.05291666666666,-70.8575,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Depth,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04498,43.04833333333333,-70.85,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Depth,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04499,43.07166666666667,-70.84958333333333,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Depth,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04500,43.075,-70.85416666666666,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Depth,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04501,43.0875,-70.86416666666666,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04502,43.086666666666666,-70.87083333333332,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04503,43.090833333333336,-70.87833333333333,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04504,43.0875,-70.87833333333333,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04505,43.08166666666667,-70.88291666666666,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04506,43.07416666666667,-70.87958333333333,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04507,43.08,-70.87541666666667,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04508,NA,NA,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04509,43.06666666666667,-70.86958333333332,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04510,NA,NA,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04511,43.126666666666665,-70.83666666666666,NA,NH,NA,CAPE ANN to 43.5N,Piscataqua River,13,9/1971,NA,NA,Surface,Grab,Piscataqua River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04512,43.1275,-70.83666666666666,NA,NH,NA,CAPE ANN to 43.5N,Piscataqua River,13,9/1971,NA,NA,Surface,Grab,Piscataqua River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04513,43.17916666666667,-70.84666666666666,NA,NH,NA,CAPE ANN to 43.5N,Cocheco River,13,9/1971,NA,NA,Surface,Grab,Cocheco River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04514,43.18083333333333,-70.82,NA,NH,NA,CAPE ANN to 43.5N,Salmon Falls River,13,9/1971,NA,NA,Surface,Grab,Salmon Falls River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04515,43.15958333333333,-70.83666666666666,NA,NH,NA,CAPE ANN to 43.5N,Piscataqua River,13,9/1971,NA,NA,Surface,Grab,Piscataqua River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04516,43.15333333333333,-70.83666666666666,NA,NH,NA,CAPE ANN to 43.5N,Piscataqua River,13,9/1971,NA,NA,Surface,Grab,Piscataqua River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04517,43.13666666666666,-70.83666666666666,NA,NH,NA,CAPE ANN to 43.5N,Piscataqua River,13,9/1971,NA,NA,Surface,Grab,Piscataqua River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04518,43.07833333333333,-70.87,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04519,43.07,-70.883375,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04520,NA,NA,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04521,43.064166666666665,-70.86333333333333,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04522,43.06041666666666,-70.88416666666667,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04523,43.05833333333333,-70.91333333333334,NA,NH,NA,CAPE ANN to 43.5N,Great Bay,13,9/1971,NA,NA,Surface,Grab,Great Bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04524,43.123333333333335,-70.88083333333333,NA,NH,NA,CAPE ANN to 43.5N,Oyster River,13,9/1971,NA,NA,Surface,Grab,Oyster River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04525,43.132083333333334,-70.8625,NA,NH,NA,CAPE ANN to 43.5N,Bellamy River,13,9/1971,NA,NA,Surface,Grab,Bellamy River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
